id;filename;year;month;archive;words;brightness_median;brightness_stdev;saturation_median;saturation_stdev;hue_stdev;hue_median
223;2011_12.jpg;2011;December;;the girl with the dragon tattoo rise  fall of bitcoin  was a celebrity ghost tweeter wired amazon owns the internet jeff bezos started with books now his company dominates the web in more ways than you think an exclusive interview wish list holiday gadgets  gear steve jobs had a vision he believed in things no one else could see george lucas on the man  his obsessions p 235;208;60.0258;41;48.0548;65.484961643084;297.97401925338784
224;2012_1.jpg;2012;January;;the evil genius of iphone gear facebook games tested  rated the worlds best black markets wired cometogether jan 2012 riot hon social media fuels social unrest the new revolutionaries are networked mobile and coming to a city near you by bill wasik  space lasers james bonds cars and nuclear carnival rides;229;66.8945;245;76.0493;26.01025070719009;8.843677316718104
225;2012_2.jpg;2012;February;;the clean tech bubble bursts debate teams gone wild worlds best cheats  cheaters wired traffic jams no crashes unlimited texting your next car will drive itself the unstoppable future of robotic vehicles from google to mercedes by tom vanderbilt;190;81.5612;4;37.7077;64.59279150178702;2.9393547757371907
226;2012_3.jpg;2012;March;;the ultimate the worlds hacking the hidef digicam most insane city first computer wired one pill to an erase your worst im memories want to try it the prac the new science of forgetting;208;55.7087;105;42.9636;45.91129495305152;234.49151497877588
227;2012_4.jpg;2012;April;;facebooks 5 billion mistake how ipos kill innovation wired exclusive report deep in the utah desert the national security agency is building the countrys biggest spy center its the final piece of a secret surveillance network that will intercept and store your phone calls emails google searches watch what you say inside the matrix p 78 by james bamford no trespassing 1 apr 2012;105;61.0286;124;61.7386;40.15288349585455;199.66537515884647
228;2012_5.jpg;2012;May;;wtred fortune teller i may 2012 how google experiments on you p 176 the man who makes the future marc andreessen invented the browser he was first to the cloud hes the most influential vc in silicon valley heres what he sees on the horizon joss whedon takes on the avengers p 170 the stalking of a pop superstar p 184 what your klout score really means p 120 headphones  outdoor gear tested  rated p 75 7 ways to spot the next big thing;163;71.5581;76;66.6034;67.88226950264797;334.59992496916766
229;2012_6.jpg;2012;June;;wi assembly required  june 2012 ed how to be a is facebook a monopoly our guide to photography in the instagram age the new rules for silicon valley startups the greatest counterfeiter ever dad 00 fun science  tech projects for you and the kids with mythbusters host adam savage build a hovercraft  dissect a glow stick  construct a catapult make electric playdoh  design a buckminster fuller blanket fort the ultimate chemistry set the geekiest family vacation spots how to not raise a princess;161;47.861;95;51.7966;49.28439674176372;269.2392254861266
230;2012_7.jpg;2012;July;;london 2012 how olympic athletes are made not born wirel here anonymous the hacker insurgency that owns the internet come the a brief history of bat man villains how to mine an asteroid drones small cheap flying robots that do your bidding why should the military have all the cool stuff by chris anderson hello skynet i july 2012;190;55.1939;143;92.7825;30.60094028564855;191.4947055113193
231;2012_8.jpg;2012;August;;malware everywhere your computer is under attack curing the disease behind zombies  werewolves w cre d erent 1 august 2012 do you really want to be like steve jobs he was a buddhist  and a rant he was a genius  and a jerk how his life story has become an inspiration for some  and a cautionary tale for others;96;83.6587;122;83.1145;56.47439358986824;261.1868107197436
232;2012_9.jpg;2012;September;;why kittehs rule the internets wall street vs the laws of physics 17 cool gadgets tested  rated  dont panic apocalypse not;191;72.089;0;85.9333;37.37852296128657;147.0915334829556
233;2012_10.jpg;2012;October;;wired 2000 the designissue inside nerf making gorilla glass building a skyscraper in 15 days etsy goes pro wi e this machine will print amazing objects at home makerdots ore pettis will show you how change the world the new replicator 3d printer;177;82.1304;110;96.2753;53.771370723152806;232.2778855671676
234;2012_11.jpg;2012;November;;wired how megahacker kim dotcom outsmarted the fbi and hollywood to become the most hunted man on the internet wanted elon musk google brain 17 hot rides tested and rated a look inside mission to mars;161;74.5566;80;48.6307;45.8669164320082;45.0500843209943
235;2012_12.jpg;2012;December;;wish list 85 gifts  gadgets for the holidais wared try again 1 deg 20 kill the p55word think a jumble of characters can keep your stuff safe youre wrong i was the victim of an epic hack heres what it taught me about the illusion of online security by mat honan honans compromised gmail password and 1350 other hacked logins can you find yours;177;54.841;4;28.3383;42.1689859380487;132.23542221596222
236;2013_1.jpg;2013;January;;exclusive john mcafees last stand wired 2101 resistance is futile  jan 2013 the robots take over when the robols ane runnine the wortd ever vthine will be betterinclading  nn  jimmy fallon welcomes our new overlords 01 699 us i for theyre coming for your job and youll be glad they did by kevin kelly 75110 08459;182;80.0843;55;69.885;51.24830914347913;19.42729590466771
237;2013_2.jpg;2013;February;;meet the interrogation bot game of thrones goes broadway the 75mph sailboat takes off red think  googles larry page on going all out one massive idea can change the world here are 7 diamond spacecraft sprayon wifi asteroid blasters ineye displays desert powered cities plugin planes 00 microbatteries no gigged  feg 2013;228;110.153;205;70.997;59.87556483677117;19.351930573241777
238;2013_3.jpg;2013;March;;wired han shot first ma shackles cuddlydeadly furry creatures rabid superfans like your host comedian chris hardwick witty banter die a new new hope star wars is back the saga returns and this time its going to be great in only two years if they listen to us beeps;50;76.9114;153;86.3908;50.07107843831485;15.688397269963096
239;2013_4.jpg;2013;April;;inside the ultimate drugmobile p 124 how to buy friends on facebook amazon us walmart us ebay mad math from netflix to twitter biometrics to banana stands how data powers the platinum age of television watch this way lepr 203  look out jon hamm alison brie is the secret weapon of mad men and community;85;67.4329;72;50.1039;27.126677495901056;35.615177174375255
240;2013_5.jpg;2013;May;;the first 20 years;229;9.7746;0;9.6932;11.997485672090004;23.736853882343077
241;2013_6.jpg;2013;June;;wired googles drug problem iphone 5 vs htc one awake when the objects around us baby crying can talk to one another the music plays elements of our physical universe storm coming will converge and spring to life sprinklers sh in time this network will grow car leaving to fulfill our needs understand our desires and enable our dreams welcome to the programmable world its closer than you think by bill wasik all tosether nou un aowa;175;49.8749;115;66.558;33.795787267087974;188.06219149777593
242;2013_7.jpg;2013;July;;p 62 how hot dogs get made p 118 p 100 googles new why we love android honcho movie trailers p 120 silicon valley goes zen wired god of war for years us general keith alexander has been amassing a secret cyber army now its ready to attack by aames bameord time wardul 20s;221;67.8587;156;100.2619;65.41568392517742;350.5672020840058
243;2013_8.jpg;2013;August;;learn to wired monthly booyah start an offshore company the howto issue exclusive celeb bill hader comes clean hot stuffi get free coffee ima cheateri and you can be 37 hacks cheat codes  and workarounds guaranteed to make you a winner fake your way to a dream job trick people into buying your magazine  not an actual guarantee only in wibedu  aug zona;194;72.9761;94;86.5448;46.92810528674515;357.7285398621984
244;2013_9.jpg;2013;September;;wire d digital art grows up p 142 next beautiful everywhere vert design by cliff kuang p 126 google takes to the skies it just works  sep 2013;235;30.635;249;67.3781;30.23226050909448;196.60792481759063
245;2013_10.jpg;2013;October;;wired crazy good locos tacos umami burgers fake meat and the miracle of processed food eat me with an introduction by chef dauid chang;238;17.9218;195;19.7976;18.97273767459877;23.733359996043724
246;2013_11.jpg;2013;November;;p 184 boston marathon bombing the untold story witt p 164 nests alarming new gizmo  winter gear 21 essentials for snowy adventures p 131 genius is everywherebut were wasting it how to unleash the great minds of tomorrow the next steve jobs by joshua davis seventh grader paloma noyola bueno lives next to a garbage dump in mexico last yearshe had the top math score in the country pefaem sehool nov 2oau;178;84.0596;87;73.2947;43.82054442985153;49.87644102133128
247;2013_12.jpg;2013;December;;wired  hish list guiltless guest editor gift guide bill gates wants you to fix the world big ideas smart innovation bright future  bill clinton t power of technology end poverty mining data to find what works save lives better design for the developing world cure disease the hard math of ending polio get started  dec anda;165;53.4161;9;55.4728;34.44880313518058;61.25799772002204
248;2014_1.jpg;2014;January;;were heads up why wearable tech will be as big as the smartphone by bill wasik   watch and glasses concepts created for wired by branch  down an aircraft carrier the best bounty hunter in the world ubers next big thing;136;79.3826;91;72.3881;41.18880321283113;27.023094365239352
249;2014_2.jpg;2014;February;;wired zappotopia a new tech mecca rises in las vegas monsanto yes that monsanto 50ookedfed 204 special reporti how the us almost killed the internet and why it still could by steven levy;2;97.3816;0;107.952;46.03595975929927;357.2670587989996
250;2014_3.jpg;2014;March;;love music again with guest dj questlove tune up;199;86.6382;161;77.316;56.27750038218156;275.97036930290733
251;2014_4.jpg;2014;April;;robot gardeners hauling assets take the work googles brilliant out of yard work tax shenanigans wie mike judge from beavis to bitcoin black magic coal its dangerous its dirty and its the future of clean energy by charles c mann superpouer;190;61.5234;10;40.4837;46.59718995202229;38.44073117888981
252;2014_5.jpg;2014;May;;wired cs  may 201 how airbnb lyft and tinder are  teaching us to love strangers im rating risotto i have the keys to i am eating your food your house the business issue sam watching your  trustme in jason tan i know where you live im using your beft sander;201;64.7432;161;68.1617;46.94874709951352;35.25395977992901
253;2014_6.jpg;2014;June;;aired in your face june 2014 this kid is about to change gaming movies tv music design medicine sex sports art travel social networking educationand reality the oculus rift is here and it will blow your mind by peter rubin 21yearold inventor palmer luckey special repoi inside the new 911 museum finally a cure for your hangover the quantum computer that maybe isnt;131;80.2514;32;56.6431;49.71837330750336;2.2624004675107967
254;2014_7.jpg;2014;July;;wired new xpedition rules for stylish and proper behavior in the digital age techs new turf war cancerstalking scorpions and food of the future with guest classhole jerry seinfeld r your domain  jul 2014;67;74.895;44;43.9072;42.519190825464;198.38257526816113
255;2014_8.jpg;2014;August;;wired chari phone how the mobile age sparked a creative explosion;218;60.3447;190;68.8117;46.468629929654085;47.799637549437385
256;2014_9.jpg;2014;September;;edward snowden by james bamford;79;88.1603;59;60.788;49.10394279883246;8.117154369165348
257;2014_10.jpg;2014;October;;w r p126 o n g third annual theory design wrong theory the power of imperfection by scott dadich csue silicon modern 10 rules for making great stuff now p 106 what a trip airbnbs vision for your next vacation first look nikes awesome new hightech air jordans dirty pretty things  oct 2014;186;51.9678;61;82.0095;35.122700756739945;164.7380968254373
258;2014_11.jpg;2014;November;;wered astrophysics interstellar and the weird science of wormholes big walt disney and pixar animation studios president ed catmull and chief creative officer john lasseter flanked by a few friends heroes how the team that built pixar brought the magic rack to disney by chitlin roper nnnh 11 3011 58 66 5 751172;125;72.2429;103;66.0076;48.3664227903048;9.761301970162606
259;2014_12.jpg;2014;December;;ired beyond story in five dimensions one giant leap  dec 2014 directes christopher nolan;51;95.4382;0;1.1565;12.162201148757733;240.0000000059109
260;2015_1.jpg;2015;January;;mai re by mat honan hith guest anchor the daily shows jessica williams fast loud and mostly break the news true jan 2015 inside the allnew buzzfueled american media machine;233;91.0809;232;67.0186;53.31475525034739;15.3792719649003
261;2015_2.jpg;2015;February;;press any key to continue restart satya madellas warn fuzzy and slightly bonkers plan to make you care about microsoft by jessi hempel;129;78.7873;6;85.5358;56.66069265448828;240.4696701295561
262;2015_3.jpg;2015;March;;sex in the digital age;222;12.9808;255;50.617;13.684921601924636;56.777326592271955
263;2015_4.jpg;2015;April;;at last  hoverboard that works stop ignoring women scientists the engineering the worlds tastiest beer mind grenades  apr 2015 plot to take down a tyrant smuggling freedom into north korea one usb drive at a time by andy greenberg;225;60.6158;130;68.0312;60.03995503213147;29.828349972957035
264;2015_5.jpg;2015;May;;wire the next list 20 unsung geniuses who are about to radically reshape the business world meet pinterest engineer tracy chou who is fighting sexism in silicon valley follow the leaders exclusive the secret history of the apple watch the insane stunts new mad max hit men drugs bitcoin the epic saga of silk road;82;57.7736;240;74.2541;47.38884137793562;158.52281986821018
265;2015_6.jpg;2015;June;;how george little diy  lucas bevile effects changed movies forever 40 years of ilm bel aurans  inside the mav factory the eouc saga of silk road part 2 the fall the deroly gloab war for sand gadget lab power drills;123;58.2733;7;36.754;46.16175515475254;29.339412811460335
266;2015_7.jpg;2015;July;;all work and all play the essential manual to finding happiness on the job your career coach a chemical analysis with rashida jones optimize your mind tech  like a boss your workday a chemical analysis to the top stop using really and your desk  how to stop using email really create your perfect job with science;206;88.3938;103;72.7766;32.570394587707575;39.87428255101712
267;2015_8.jpg;2015;August;;no hunger no pollution no disease aug 2915 and the end of life as we know it the genesis engine editing dna is now as easy as cut and paste welcome to the postnatural world pse;230;59.7806;12;74.4511;31.134852846657108;220.36577889364662
268;2015_9.jpg;2015;September;;re the people 0 and trends you need to know now the neh cultural literacy 2016 the new professors dr dre the iquine legends behind beats and apple music have a plan to teach next generation of creators how to lead by jason tanz p62 sep 2015 schooled;97;72.1181;184;89.8416;45.688141328400775;239.95343007547848
269;2015_10.jpg;2015;October;;cities by design beautiful smart human new york  shanghai san francisco how engineers artists scientists and the worlds leading architect are building the urban feature;170;48.7254;29;30.9477;13.957654176073648;31.78159356669418
270;2015_11.jpg;2015;November;;change the future foli through race fender and equality in the digital age featuring deray mckesson mary meeker common jjen welter ronda rousey annemarie slaughter billie jean king tristan walker geena rocero with guest edito serena williams;79;81.5269;0;81.2983;65.82190452779224;348.1717804252903
271;2015_12.jpg;2015;December;;;188;63.2554;40;46.6703;31.35594840532794;49.871962631205896
272;2016_1.jpg;2016;January;;chith the widengang tech superpower 72 the secret histury p80 nlrbd zeve jan 201 diabolical hackers fre re storms terror plats millennials movie tve ever done leonardo dicaprio on the revenant the ultimate survival guide;169;73.1725;69;70.7544;36.8425003757881;36.46270516824993
273;2016_2.jpg;2016;February;;30000 200 miles 060 in 7 seconds strikes 2016 power ranger tw mary barres cm beat tesla ig car for veryone election 20181 felecon ualley s 20 host influential political instders detroit back electric;133;69.9027;196;90.353;48.20516192239665;230.23144433809347
274;2016_3.jpg;2016;March;;the next giant leap the greatest challenges of space explorationand how well conquer them plus why crowdfunding is evil the data behind our countrys gun addiction p 26 check in to the worlds first robot hotel p 82 what the hell is happening at spaceport america mar 2016 sutt up;72;75.4639;11;76.5643;52.76444814544528;290.3897568035371
275;2016_4.jpg;2016;April;;how to succeed in comedy by really really trying o why icis le detter ot social media thon toa  aise the sapermantat gossage red they made i how the four funniest guys from hbos silicon valley conquered youtube podcasts twitter tv and more;114;71.4199;76;64.6014;59.5421191423922;252.4419016431899
276;2016_5.jpg;2016;May;;we are building he internet experience and rony abovitz founder and cioofmadiollap a mysterious startup a mountain of money and the quest to create a new kind of reality kevin kelly next lisa 20 16;53;82.3685;110;82.1508;47.48971943159279;217.21069372027654
277;2016_6.jpg;2016;June;;soon we wont program computers well train them ey 3ason tanz wtred end of code what that means for us by croe metz;253;29.7492;255;40.7204;61.009421751005846;0.18663803391981038
278;2016_7.jpg;2016;July;;jul 2016 be good e d world of wonder steven spielberg has made some of the greatest kids movies ever now hes unleashing his inner child with the bfg 73 tips and tricks the  plus  wired guide to parenting raise them the easy way p 70;187;102.6599;2;84.4182;39.53182722560752;27.994049094732055
279;2016_8.jpg;2016;August;;terrorism secrets the reporter the anarchist hunting isis bringing encryption online to everyone david changs flavor manifesto wire food how to engineer maximum deliciousness pack in nutrients increase sustainability and build crazy food mashups  momofukus caviar and fried chicken is just the beginning dig in;174;76.6146;4;82.9376;32.703637937042735;54.25923808167552
280;2016_9.jpg;2016;September;;spel to fix the heroin  the tv revolution from netflix to ex television finally looks nore like us ilofus the social imedia lives of tee p78 drone racings reluctant prodigy starring mike colter as luke cage seven women whorule hulu falltv and more can nsanto saue the bees;111;68.7008;50;54.9778;56.58984580314884;346.2277359552191
281;2016_10.jpg;2016;October;;the design issue chuck polis cablel sensons allow for adapting to different foot shapes with even distribution of pressure motor pulls cables chuck  allow for adapting to different 500 inside the secret lab where nike built the powerlacing sneake of our dreams;210;84.7052;28;74.9962;41.36436048819381;185.62643302171216
282;2016_11.jpg;2016;November;;frontiers a special issue guestedited by president barack obama;109;48.7458;131;75.3903;52.91377630134239;349.98400291417005
283;2016_12.jpg;2016;December;;could facebook save your life by cade metz americas top spy speaks the fx genius behind rogue one 72 hours that shocked the nation stuff you want wireds annual gift guide how to hack your vacation 0e0 2016 check in p 132 p 124 48495949;154;62.033;36;33.5649;52.1308664258513;30.290661936465554
284;2017_1.jpg;2017;January;;tales from an uncertain future;160;67.5774;255;87.8009;49.98118542361422;234.9096037803341
285;2017_2.jpg;2017;February;;what lies ahead the next leap forwad in cyberwarfare selfdriving cars delivery drones creepysmart homes gene hacking;155;55.723;100;58.3863;48.77019356499924;189.86939310041475
286;2017_3.jpg;2017;March;;the news in crisis the status quo is not an option its not should we change its how do we change a gsulzberger deputy publisher the new york times p50;64;55.6548;0;52.9895;47.81143230634695;37.92468652662515
287;2017_4.jpg;2017;April;;the hunt for russias most notorious hacker;218;31.5677;244;73.5214;68.49090563624875;355.97423976221575
288;2017_5.jpg;2017;May;;wired imagine you felt like your skin was always on fire imagine you couldnt even feel a bone break the qunetice end pain forever;242;112.4976;202;63.7352;36.78165309605402;43.283209718611666
289;2017_6.jpg;2017;June;;exculsive by steven levy one more thing p52 inside apples insanely great  aw new mothership;137;69.0828;34;40.7017;45.09868448023469;221.10719603707693
290;2017_7.jpg;2017;July;;plus director lue besson is back the untold story of an with lots of aliens engineer murdered in kansas how to switch a country of the new weapons are digital  and theyre pointed at us duly 2017 stax ourrent;211;93.5697;4;34.642;76.98783261610383;344.75775767337416
291;2017_8.jpg;2017;August;;talk to me  al  artificial immortality a sons quest to give his father eternal life as my dad declines the bot slowly improves i am running out of time by james vlahos p56;142;89.4207;25;78.4722;31.63521362272348;26.403517905916257
292;2017_9.jpg;2017;September;;the great tech panic robot overlords comment trolls news fomo cyberattacks porn hashtag malfunctions privacy breaches phishing ransomware textneck nuke hacks cookies screen addiction selfie fails eavesdropping killer ai how we learning stop worring and love the future;216;75.0553;26;32.7253;46.57484800024887;31.661450876776083
293;2017_10.jpg;2017;October;;ive seen things 2049 blade runner is  the original redefined dystopia  the sequel promises be much darker  and its still raining;60;64.5595;68;57.308;27.369492836454565;157.72561304619288
294;2017_11.jpg;2017;November;;66 p 108 p34 supercomputers and killer storms  tony fadell gets back at silicon valley behind the scenes of stranger things season 2 wired love p80 in the time of robots 11 when androids behave just like humans how will humans behave with each other by alex mar 08459 2e ron se 59 754994 november 2017 its uncanny;69;77.2141;188;57.1734;15.82126583746907;25.426960335421413
295;2017_12.jpg;2017;December;;me 96 living the race to upgrade the brain was exclusive nasa s rocket to mars how i red 60 gift ideas for the holiday season was going to beat how one womans digital life was weaponized against her him;36;77.6571;94;79.3047;47.99042567062481;260.8064247848485
296;2018_1.jpg;2018;January;;imagine a future where your life is measured by a numberthree digits that dictate your place in society that future is now hello my score is;119;41.8466;234;75.3116;31.42445517704698;207.39596122884234
297;2018_2.jpg;2018;February;;the golden age of free speech tech turmoil and the new censorship zeynep tufekci alice gregory virginia heffernan steven johnson doug bock clark;225;22.9447;7;15.8107;26.218020929781844;27.74634330078238
298;2018_3.jpg;2018;March;;;233;77.0343;19;38.3951;23.994911830728885;12.083754400991618
299;2018_4.jpg;2018;April;;how were born how we live how we die its all going to change;245;33.9501;207;57.1727;58.45070749567;52.946593601572516
300;2018_5.jpg;2018;May;;game over the young and the reckless  a gang of teenhackers snatched the keys to microsofts videogame empire then they went too far by brendan koerner fbi;198;58.1462;25;43.6878;45.27999959143326;283.26225194216124
301;2018_6.jpg;2018;June;;284 wt untold in combat and on the digital the making of how the special it prepared saboteurs of american counsels him time to take democracy 0 f robert mueller by garrett m graff create connect condemast plus special business issue june 2018 charge;178;62.8578;216;53.1773;36.48847182063341;354.98520235017924
302;2018_7.jpg;2018;July;;wired the cryptomania isnt just a mad rush of scams and speculation blockchain its a utopian dream love story by gideon lewiskraus the its also a living nightmare p 8u blockchain july 2018almost heaven 2  charv;191;62.4406;68;60.9643;47.39713448150995;77.07916169743696
303;2018_8.jpg;2018;August;;the want future of d food looks great tastes fine and might just save the planet by stephen s hall p52 create connect august 2018  eat me an epic treasure hunt turns deadly p 82 do the politics of silicon valley make any sense p 64 al bug collectors p 28;197;56.1699;207;65.4838;43.107417495789655;7.672391651804715
304;2018_9.jpg;2018;September;;00 8008036 the code that br andy greenberg crashed the red sep 2018  ctrlaltdel world the untold story of the most devastating cyberattack in history;158;84.9977;248;65.0762;76.88346201170307;352.3430667805054
305;2018_10.jpg;2018;October;;we branchez ed25 for 25 years now the icons technology has of the digital turned the world revolution tell us upside down and who will shake up inside out the next 25 1993 fast forward 2043 mark zuckerberg jaron lanier feifei li jennifer pahlka edward snowden peter thiel jony ive susan wojcicki bill gates and 41 more calaila com;211;43.4807;187;58.2356;58.246312123282266;165.22410302680763
306;2018_11.jpg;2018;November;;china and the us flipping texas how an ai techies try rivalry could wired the true story of a gamer prank gone horribly awry p84 eff bezos wantsus toleave earth i eyonn for good inside blue origins missionto an thientuture max load 60 psf;136;67.3676;59;48.3378;46.543781066943225;25.180504993961044
307;2018_12.jpg;2018;December;;wired less artificial ai is already changing everything more intelligent lets rethink how its madenow create connect condenast the genius neuroscientist who wants to transform ai p 96 how to teach a neural net some common sense p 74 feifei lis quest to make machines better for humanity p 90 inside the diy smarttech movement p 82;255;27.971;251;57.5846;29.16209947633809;112.24466230700884
308;2019_1.jpg;2019;January;;the next 25 years  7 scifi writers imagine the  bold  new  future of work p 58 wired robots explosives sensors sos scientists are racing to understand antarcticas vast and fragile thwaites glacier before its too late;176;38.4376;35;18.8187;16.53206642321262;173.3764029141145
309;2019_2.jpg;2019;February;;dr elon and mr musk;132;66.4505;155;61.0919;57.98809240646852;9.574402988613956
310;2019_3.jpg;2019;March;;welcome to the mirror world enter here;185;60.3535;139;50.9267;49.019596032802944;337.16926367664087
311;2019_4.jpg;2019;April;;ondemand organs diseaseproof babies hornfree cows apr 2019  cut  paste  crispr could give us a more humane world will humans let that happen dairy cows often have their horns burned off with hot irons or caustic chemicals meet princess who was engineered never to grow them;20;76.7873;145;87.5884;50.52163759165477;75.99868300360443
312;2019_5-6.jpg;2019;May;;plus the new rules take control of your digital life black mirror charlie brooker reveals the secrets of the smartest show on netflix 10 radical ideas to transform britain google facebook amazon  samsung celebrating londons new tech district 05 3 bed ten years;70;73.1583;41;55.967;31.37537650329492;61.899405377149044
313;2019_7-8.jpg;2019;August;;wired called itself a platform for free speech the feds called it a depraved criminal conspiracy watch out silicon valleythe the rest of you could be next internet giant thai went too far by christine biederman;204;66.8002;84;81.3864;66.7470529703698;35.10441967355116
314;2019_9.jpg;2019;September;;sexual harassment hate speec kouts no wire three years of miser inside silicon valleys happiest company d how fans are remaking entertainment in their own image;228;59.7284;77;89.6831;45.30630286308208;55.12803849200076
315;2019_10.jpg;2019;October;;wibed the telltale hears he was an unlikely suspect 90 years old wouldnt hurt a fly but there was a witness and the victim was wearing it by lauren smiley oct 2019  watch out;65;80.156;0;53.9032;69.4077659596936;7.200862091976832
316;2019_11.jpg;2019;November;;inside the most deceptive cyberattack in history br have a nice future stories of 25 people racing to save us from ourselves;183;77.7151;122;68.9746;61.312279059213445;105.68585216018704
317;2019_12.jpg;2019;December;;mired amazon dec 2055reat 30 meets its match inside the unlikely showdown between a tech giant and a tiny group of somali immigrants by jessica bruder nimo omar helped cofound the awood center which helps east african workers organize;186;66.8621;75;49.8764;45.24227316154353;21.69713794683711
318;2020_1.jpg;2020;January;;wire jan 2028  machine learner plus marc benioffs gospel of wealth the best snow gear is 5g here yet create condeaast build what you want why the queen of shtty robots simone giertz renounced her crown by lauren goode;136;77.3697;0;48.5941;38.246287826983206;53.3631035445215
319;2020_2.jpg;2020;February;;wired inside the feds war feb 2820  knives out on huawei chris evans goesto washington to get america the tl dr p 68 the secret history of facial recognition a guide to rebooting politics sorry to burst your filter bubble but tech didnt break democracy better algorithms wont save us and sometimes its good to feed the trolls p s 02 08459 0 7511840;109;65.0775;81;50.1112;38.54123607613518;14.992594808883268
320;2020_3.jpg;2020;March;;mark zuckerberg s lost notebooks how far shoul you go to catch the last best place on the internet marathon cheaters wired what will keep us human when we leave earth behind the care and feeding of interplanetary civilization et nicel titllet;29;71.8076;21;51.4425;47.28424129565045;190.06669879057225
321;2020_4.jpg;2020;April;;we have one earthand the technology to save it go;132;61.0261;125;66.4687;49.49497639389016;8.695308176630983
322;2020_5.jpg;2020;May;;all together now;154;66.1455;82;50.0281;62.51182903788842;15.197185317455068
323;2020_6.jpg;2020;June;;june 2828  wanna cry inside the race to develop a vaccine p 58 what happened on the diamond princess p 66 marcus hutchins stopped one of the worst cyberattacks in history then the fbi arrested him this is his untold story by andy greenberg 90 08459 jauc nit 6645 hacker who saved the internet 751184;184;55.0919;46;15.1763;29.34393650479811;30.399116400475247
324;2020_7-8.jpg;2020;July;;this is nathan wolfe we should have listened to him the virologist helped crack an impossible problem how to insure against the economic fallout from rare but devastating pandemics the plan was ingenious so why are we in this mess by evan ratliff;12;58.2558;106;55.5915;49.1836574859883;197.29619820587402
325;2020_9.jpg;2020;September;;the evolution of digital blackface on tiktok users drape themselves in the trappings of black culture and steal the viral spotlight by jason parham be yourself;246;30.9715;104;52.9242;66.56682820093828;341.8412222447763
326;2020_10.jpg;2020;October;;american hustle us elections are in the middle of a major reboot our democracy will come out stronger meet this years it just has to survive the next few weeks;5;62.8673;4;98.2461;44.60210925491128;207.33720016464656
327;2020_11.jpg;2020;November;;in 10 or 15 years we will have prepared the entire western slope of the sierra nevada to ignite in the greatest firestorm ever seen by human beings p 36 the fires next time by daniel duane;54;96.684;98;82.7467;49.9393519741888;223.61993428261397
328;2020_12.jpg;2020;December;;;49;52.3649;71;51.4381;27.84102749839944;170.18390255553763
329;2021_2.jpg;2021;February;;what ifthings started to escalate what ifall communications were knocked out what if cyberwar was only the beginning 2024 a history of the heries it next world war a novel by elliot ackerman and admiral james stavridis feb 2921  spoiler alert;40;66.5147;115;67.2685;31.283666688013668;186.85724167056193
330;2021_3.jpg;2021;March;;kar 2821  00 the hustle the lion the polygamist and the biodiesel scam how a member of a rellgious sect teamed up with a lambodriving hardpartying tycoon to bilk the govemment for hundreds of millions of dollars the grift clean fuel subsides;231;60.4012;172;54.8293;56.77354130417779;3.4739962133109015
331;2021_4.jpg;2021;April;;hello world;219;43.8767;134;66.3053;55.870567199622805;195.34624223619167
332;2021_5.jpg;2021;May;;tinder hinge okcupid match shar dubey became boss of them all then lockdown happened okcovid;143;89.4606;138;71.8166;42.74091038496594;16.37327467295334
333;2021_6.jpg;2021;June;;wired it created the internet its ruining the internet it protects free speech it threatens democracy it must be preserved it should be repealed section 230 is wrongard about by gilad edelman;7;67.788;109;73.1703;41.47633760694277;261.9189036337264
334;2021_7-8.jpg;2021;July;;timnit gebru warned that big messy al systems would generate racist unfair results google brought her in to prevent that fate then it forced her out can big tech handle criticism from within by tom simonite;174;59.5425;147;71.4501;36.8822990430584;203.52138130414096
335;2021_9.jpg;2021;September;;the only way to belfarate twillers 15th anniversary wired peoples history black twitter by jason parnam 2e2 0 90140 65280 121104;209;65.924;124;52.4866;63.154098438742;20.243337747226235
336;2021_10.jpg;2021;October;;withdrawal an algorithm now tells your doctor whether you deserve painkillers its supposed to help solve the opioid crisis instead its only making it more cruel by maia szalavitz;54;65.8256;103;79.0846;59.15320335986953;0.0030929695831982684
337;2021_11.jpg;2021;November;;wired big techs generous hollow crucial selfserving pledge to black ey victor luckerson america;217;69.8882;140;56.8488;41.67037715171701;119.41336959121358
338;2021_12.jpg;2021;December;;the future of reality;133;74.3156;90;62.3863;58.38636592655465;244.88767381658195
339;2022_2.jpg;2022;February;;on a barren icelandic plateau this factory sucks coz out of the air before trapping it in stone the plant is a decadesold idea thats finally becoming reality the next challenge build 10000 more the big inhale by vince beiser;153;36.9382;118;26.406;16.414114709835083;246.2335156242829
340;2022_3.jpg;2022;March;;how telegram became the antifacebookand the perfect platform for plotting insurrection by darren loucrides;84;51.3182;157;35.6846;35.21413222597396;7.056634438825638
341;2022_4.jpg;2022;April;;the fixer how one man came to rule politics on facebook command one of the larbest lobbies in dc and guide zuck through disaster and straight into it by benjamin woffor;182;70.2298;7;43.2256;47.76770588173088;214.6627847035368
342;2022_5.jpg;2022;May;;they thought their crimes were untraceable they couldnt have been wrong the shocking case that shredded the myth of bitcoins anonymityby andy greenberg caught by crypto;8;55.6817;91;90.734;46.948931140123925;153.89288840915984
343;2022_6.jpg;2022;June;;introducing a new internet decentralization guaranteed decentralization powered by web3;210;72.4016;85;54.6682;45.61681515236536;204.81306903826575
